generators,marginal,BE0 0,solar rooftop,167532.269792893
generators,marginal,BE0 0,urban central solar thermal,0.047575514708201684
generators,marginal,BG0 0,offwind-ac,3.2061336867173096
generators,marginal,BG0 0,onwind,76.99557344681212
generators,marginal,BG0 0,residential rural solar thermal,0.07744414175591123
generators,marginal,BG0 0,residential urban decentral solar thermal,0.08468038481371762
generators,marginal,BG0 0,ror,12990.661086897957
generators,marginal,BG0 0,services rural solar thermal,0.039542841832408596
generators,marginal,BG0 0,services urban decentral solar thermal,0.09220579437144479
generators,marginal,BG0 0,solar,367905.4439910479
generators,marginal,BG0 0,solar rooftop,71457.98527021345
generators,marginal,BG0 0,urban central solar thermal,0.115030447779437
generators,marginal,CH0 0,onwind,2.763115951218202
generators,marginal,CH0 0,residential rural solar thermal,0.06464324747346406
generators,marginal,CH0 0,residential urban decentral solar thermal,0.07666955881989831
generators,marginal,CH0 0,ror,136471.5697770473
generators,marginal,CH0 0,services rural solar thermal,0.03372326650271672
generators,marginal,CH0 0,services urban decentral solar thermal,0.0765964181783926
generators,marginal,CH0 0,solar,374116.1810043904
generators,marginal,CH0 0,solar rooftop,94976.61287057643
generators,marginal,CH0 0,urban central solar thermal,0.16476008115807997
generators,marginal,CZ0 0,onwind,28042826.658259988
generators,marginal,CZ0 0,residential rural solar thermal,0.023554358147368296
generators,marginal,CZ0 0,residential urban decentral solar thermal,0.029923244468602304
generators,marginal,CZ0 0,services rural solar thermal,0.01696347207346199
generators,marginal,CZ0 0,services urban decentral solar thermal,0.025279596637889878
generators,marginal,CZ0 0,solar,275913.50337533414
generators,marginal,CZ0 0,solar rooftop,55892.16155086975
generators,marginal,CZ0 0,urban central solar thermal,0.043835741497178705
generators,marginal,DE0 0,offwind-ac,3390759.7025968865
generators,marginal,DE0 0,offwind-dc,7128365.441610917
generators,marginal,DE0 0,onwind,78780948.46229818
generators,marginal,DE0 0,residential rural solar thermal,0.03250308785889645
generators,marginal,DE0 0,residential urban decentral solar thermal,0.030393649522575936
generators,marginal,DE0 0,ror,175627.92449274508
generators,marginal,DE0 0,services rural solar thermal,0.018942335232083825
generators,marginal,DE0 0,services urban decentral solar thermal,0.031944991560495094
generators,marginal,DE0 0,solar,1444213.4935906273
generators,marginal,DE0 0,solar rooftop,184230.32711953876
generators,marginal,DE0 0,urban central solar thermal,0.05392765797284003
generators,marginal,DK0 0,offwind-ac,2.083133559122342
generators,marginal,DK0 0,offwind-dc,2.1130513544241056
generators,marginal,DK0 0,onwind,139515621.15632412
generators,marginal,DK0 0,residential rural solar thermal,0.030019353115982
generators,marginal,DK0 0,residential urban decentral solar thermal,0.03113212464238106
generators,marginal,DK0 0,services rural solar thermal,0.019854009231224174
generators,marginal,DK0 0,services urban decentral solar thermal,0.03265243835420289
generators,marginal,DK0 0,solar,66575.20612024018
generators,marginal,DK0 0,solar rooftop,0.4454180945623935
generators,marginal,DK0 0,urban central solar thermal,0.07074468582013245
generators,marginal,DK6 0,offwind-ac,1.0412390541204464
generators,marginal,DK6 0,offwind-dc,1.2522649865065092
generators,marginal,DK6 0,onwind,50785230.2428908
generators,marginal,DK6 0,residential rural solar thermal,0.02904357407769879
generators,marginal,DK6 0,residential urban decentral solar thermal,0.036678994908117823
generators,marginal,DK6 0,services rural solar thermal,0.02135494939477009
generators,marginal,DK6 0,services urban decentral solar thermal,0.03212373761954518
generators,marginal,DK6 0,solar,59637.51939346337
generators,marginal,DK6 0,solar rooftop,0.5769417339614686
generators,marginal,DK6 0,urban central solar thermal,0.07286281167796113
generators,marginal,EE5 0,offwind-ac,1.1131957167850233
generators,marginal,EE5 0,onwind,19557368.519056432
generators,marginal,EE5 0,residential rural solar thermal,0.02642546257450784
generators,marginal,EE5 0,residential urban decentral solar thermal,0.034876134738133335
generators,marginal,EE5 0,services rural solar thermal,0.019261888357549616
generators,marginal,EE5 0,services urban decentral solar thermal,0.03358977755462422
generators,marginal,EE5 0,solar,33520.33526548936
generators,marginal,EE5 0,solar rooftop,546.2501685937409
generators,marginal,EE5 0,urban central solar thermal,0.06271561823828596
generators,marginal,ES0 0,offwind-ac,1.368516871639742
generators,marginal,ES0 0,offwind-dc,0.34779445656932145
generators,marginal,ES0 0,onwind,62142452.77820536
generators,marginal,ES0 0,residential rural solar thermal,0.1033322346119059
generators,marginal,ES0 0,residential urban decentral solar thermal,0.10749045006135013
generators,marginal,ES0 0,services rural solar thermal,0.04434317983115465
generators,marginal,ES0 0,services urban decentral solar thermal,0.11976520950830628
generators,marginal,ES0 0,solar,4159316.2431577765
generators,marginal,ES0 0,solar rooftop,1148542.123996604
generators,marginal,ES0 0,urban central solar thermal,0.3548028848715822
generators,marginal,ES3 0,offwind-ac,0.23540068372814213
generators,marginal,ES3 0,offwind-dc,0.2773124800382229
generators,marginal,ES3 0,onwind,3060616.484461424
generators,marginal,ES3 0,residential rural solar thermal,0.09720423236639499
generators,marginal,ES3 0,residential urban decentral solar thermal,0.11530170532604182
generators,marginal,ES3 0,services rural solar thermal,0.05682286465016421
generators,marginal,ES3 0,services urban decentral solar thermal,0.11488815145782873
generators,marginal,ES3 0,solar,36160.021234641245
